setup_id,2,3,6,11,12,14,15,16,18,20,21,22,23,24,26,28,29,30,31,32,33,36,37,41,43,45,49,53,58,219,2068,2073,2074,2075,2076,2077,2079
2360,10,10,40,0,10,10,0,10,10,10,10,0,0,0,20,10,3.883,20,15.6001,10,10,10,0,10,0,10,0,10,20,0,0,10,10,20,40,10,10
2361,20,14.609,110,0,90,60,0,60,10,20,0,60,10,20,10,60,1.637,20,10,70,10,30,10,0,40,20,10,10,40,90,0,10,50,30,70,20,10
2362,30,20,6600,20,790,390,20,270,40,240,10,290,70,100,90,2330,20,560,40,1470,0,190,30,30,1630,40,10,90,1480,2230.8143,10,140,1960,240,600,40,50
2364,360,6690,25860,100,5680,2290,130,2070,700,9420,580,1670,450,41890,56430,32620,160,6890,430,35020,31.25,1180,140,360,21160,6240,260,240,19500,104070,80,370,14220,1540,42790,240,310
2367,10,15.6001,800,20,460,150,0,400,10,200,10,90,10,15.6001,30,190,0,50,0,110,0,120,0,60,109.2007,80,0,20,160,280.8018,10,20,270,150,150,20,10
2368,10,20,190,0,30,40,10,40,30,20,0,40,10,10,30,70,10,40,10,160,10,30,10,0,50,20,10,10,80,310,10,10,60,80,110,20,10
2369,860,421.2027,16700,120,2180,2640,62.4004,2470,780,1050,160,2080,480,312.002,950,4280,109.2007,2090,156.001,5970,140.625,870,171.6011,450,1840.8118,790,93.6006,400,4170,22214.5424,50,680,4030,4980,6980,270,410
2370,2050,6411.6411,721590,380,42140,18740,109.2007,10390,6180,324340,3620,15220,1430,15943.3022,19420,45260,249.6016,16000,780.005,95260,2530,9840,265.2017,6210,16863.7081,10210,1326.0085,2990,6290,95394.6115,3110,1960,53120,35210,685720,700,4740
2371,20,110,9190,10,5340,1790,20,1540,180,1430,30,1090,30,170,280,4240,10,320,30,2230,31.25,380,30,190,680,250,10,80,740,405.6026,10,150,1790,1110,1660,30,80
2372,10,40,520,10,100,50,0,60,10,20,0,40,0,90,50,410,0,60,10,170,10,30,10,10,300,10,10,10,110,70,0,10,280,30,180,20,10
2373,110,609.375,119380,30,5240,4480,20,3630,180,2830,480,2110,70,350,23300,8360,30,710,80,7980,130,420,20,70,1830,420,40,160,3640,12218.75,10,140,6600,1180,68430,90,140
2381,46.875,30,2540,10,1350,520,0,460,80,570,10,380,20,50,110,1460,0,80,15.6001,640,15.625,120,0,50,109.2007,120,0,60,170,156.001,10,50,550,610,310,60,30
2489,60,50,2140,10,1140,440,10,390,60,710,20,340,20,40,80,1060,20,110,10,680,20,130,10,70,140,120,10,30,150,240,10,70,450,560,350,60,40
2505,40,45.664,14440,10,900,1330,10,570,90,570,20,660,100,40,240,1270,30,140,70,1130,160,100,30,40,960,180,10,40,1960,20870,0,260,2870,4890,15310,80,100
2869,81.247,822.388,15850,30,750,1120,10,930,200,5180,480,680,880,1470,9870,1640,281.127,160,450,1850,400,190,30,1010,400,16910,110,90,780,142700,40,200,750,4610,241170,40,420
2874,20,60,480,10,3290,410,10,300,20,4470,10,230,20,80,30,730,10,50,30,340,30,50,10,30,190,150,0,30,160,230,0,30,310,60,110,40,20
2882,630,11770,2283660,240,5560,11570,120,10780,8150,108970,1960,9640,2710,21620,145760,24800,250,16580,630,79520,500,5330,530,2110,54140,14090,540,680,30940,3412080,70,3120,54600,45950,2504890,250,1150
2895,14970,42250,342480,30,27154060,1115540,250,664610,910,37471190,320,243570,700,29950,3800,1877840,680,3840,2450,76090,8510,15270,210,59730,211010,263630,210,2490,141540,18100,980,1390,236140,8320,14470,1940,3800
2899,2340,10340,294040,190,1123250,195850,420,116850,1310,2107930,570,72570,1030,5550,4560,266190,670,5460,250,54900,5320,7990,70,16440,41070,69940,690,2680,13880,14860,270,470,10250,4590,30780,1110,1630
2900,370,550,19660,40,14190,5450,60,5040,410,44760,220,3650,250,4960,2940,12660,140,1110,340,5210,1270,1050,60,880,3620,4870,140,160,3600,6120,310,340,5270,2480,22780,350,400
2903,20,40,110,10,90,70,30,60,20,20,10,30,0,90,100,80,20,70,30,100,30,30,10,10,330,70,10,10,360,840,20,20,60,30,80,70,20
2904,150,420,14520,60,9070,9310,70,7130,380,1110,40,5420,250,30,550,4850,80,1370,140,4440,10,710,130,140,4770,380,40,260,6700,29870,30,570,5810,3040,2700,370,160
2905,130,320,3710,20,4060,3510,30,3560,250,1640,30,2900,70,50,340,1980,60,480,110,1610,210,390,70,120,1710,550,30,120,2830,5960,10,90,1620,90,1350,130,30
2906,120,220,2050,20,1810,1200,30,980,90,1190,30,690,60,220,270,1300,100,350,60,1050,180,160,40,80,890,430,30,90,1210,2990,20,100,940,410,1090,50,60
2907,170,190,11070,50,4810,2710,40,2310,230,700,40,1840,220,130,260,3660,60,890,120,2750,50,350,100,100,3230,270,40,230,3260,19390,20,300,3790,1580,1340,140,140
2908,550,2670,710460,380,34540,28790,150,23720,3710,19120,3070,20310,1450,1910,217010,53320,370,7010,1400,44340,930,3290,440,410,24110,10040,430,1020,39980,2946680,70,2850,61910,34260,2168290,1650,1390
2911,30,40,460,20,610,400,20,370,30,100,20,270,10,70,90,480,20,130,20,400,20,80,20,10,300,50,10,30,320,810,10,20,330,90,130,50,20
2925,100,70,1470,30,220,270,20,280,110,100,10,230,50,60,120,300,30,300,40,790,40,120,40,50,330,60,20,60,420,2930,10,120,610,330,650,60,30
2926,250,290,20530,40,12700,4190,50,3560,560,5340,80,2580,90,440,660,10060,60,980,110,5860,110,1000,50,450,1690,760,40,220,1920,2490,70,460,5050,5110,3470,240,220
3714,3240,48173.1088,1702990,500,884330,956260,811.2052,847940,32010,187510,3340,577280,4510,266260,232600,515730,1887.6121,170850,5510,520780,3520,105500,3400,2960,481850,117960,1590,5690,534320,7203500,2510,5880,392780,103740,848780,26310,5100
6352,40,40,740,10,560,210,20,170,30,380,20,160,10,50,40,300,10,60,10,360,20,50,10,50,130,60,0,30,130,220,20,30,180,130,300,50,20
6353,950,3460,52750,70,6380,3240,150,2570,7270,10990,260,1630,3330,16750,18290,10910,150,49410,200,13590,250,540,90,2400,106680,123990,150,160,9470,196620,2140,270,6720,1840,72810,620,240
6354,35330,99580,5993310,7500,374890,374370,2570,300610,82120,2237270,31900,307400,9290,143790,365330,1340330,6160,133800,14110,1189320,31630,98590,2800,112640,309800,299110,17900,35680,196450,870180,7490,25610,574670,100290,7591200,29970,43450
6355,720,900,38550,50,28280,11920,90,9600,400,16560,180,4120,110,910,1660,20970,80,1100,180,10970,270,510,130,1720,1430,2070,90,40,4930,2410,180,790,5380,990,790,490,270
6356,50,60,170,20,50,70,30,60,40,10,20,50,20,170,160,60,30,130,40,90,60,100,50,10,300,80,30,50,470,1590,10,20,280,50,120,60,20
6357,90,30,300,10,50,30,40,50,230,20,10,50,50,20,50,80,40,500,10,180,60,30,10,40,580,100,10,10,90,390,20,30,50,40,180,10,10
6358,2250,15970,311330,420,18740,13130,340,10720,2650,59420,1870,6520,1300,59970,113800,63220,570,19640,1120,80170,460,2920,620,920,38140,51630,980,820,56730,1102700,620,1360,51020,8790,527980,1740,640
6359,30670,73910,8662400,7040,335550,291430,1900,153990,52840,2145190,34900,267310,13020,93140,226210,1010250,5250,136610,10920,1278530,28930,94160,2730,61240,223060,180370,13710,40400,98120,714590,8690,31820,667620,318830,6927210,12570,38650
6360,12920,147610,10073530,3110,1906470,2008710,4060,1676300,81734.375,376180,9920,1248440,11370,672420,789440,1984460,7680,736850,15770,3185200,9840,291540,9940,6560,1578680,219970,5510,24230,2098120,34373530,8190,33530,2264700,401510,3616570,67120,15690
6364,30,30,480,10,800,430,20,440,60,130,20,300,10,70,60,260,30,170,40,270,30,110,40,10,320,60,10,50,470,960,10,50,240,100,150,40,20
6366,1540,16180,1017130,340,185830,282740,700,257530,12950,39690,1290,185840,1740,63120,94200,266690,870,85190,1870,339660,1150,34860,1060,750,158530,26800,580,2310,217430,4174610,730,3400,240810,70280,365600,8510,1910
6371,16450,63610,22091610,2160,1951280,1704720,2620,1459680,68620,216750,4730,1200180,21220,140980,326520,2639100,5090,697640,10840,3720790,1910,149720,5850,5330,1853180,99990,2760,21410,2703930,102596440,1240,52030,2944970,1012080,2745080,32430,13000
6372,6450,24970,3463210,1240,91360,163510,1150,173270,41640,35970,3310,161740,8830,62420,161250,310460,2000,231570,3640,959200,1690,44070,4750,2760,197280,38120,1500,7040,469780,19037360,880,22350,408950,394810,1556390,11260,3430
6373,500,670,21840,80,5110,3420,50,2570,480,32910,220,2460,540,1520,2030,6280,150,640,410,3950,590,550,120,660,2070,5500,150,200,3560,9270,110,520,4850,4120,70940,200,920
6374,20,20,50,0,20,10,0,20,10,10,10,10,20,10,30,20,10,20,10,40,10,10,0,10,20,10,10,10,20,60,10,10,20,20,50,10,10
